filename,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,direction
IMG_9734.JPG,0.6464813351631165,0.7715536952018738,1.768660240486497e-07,0.6832898855209351,0.7111688256263733,-0.0058959806337952,0.69539874792099,0.6475775241851807,-0.0214176587760448,0.7048920392990112,0.6030324697494507,-0.0406371317803859,0.701650857925415,0.5648989081382751,-0.0587939992547035,0.6174663305282593,0.563566267490387,-0.0246366690844297,0.6247721314430237,0.4934362769126892,-0.0541011169552803,0.6297264695167542,0.4380325078964233,-0.0744831785559654,0.6289233565330505,0.3926128149032593,-0.0888391211628913,0.5920723676681519,0.5804078578948975,-0.0391568653285503,0.6671391725540161,0.5467332005500793,-0.0786349549889564,0.695896327495575,0.6049973964691162,-0.0870116725564003,0.6922252178192139,0.640579342842102,-0.0851783901453018,0.5842992067337036,0.612898051738739,-0.0544475875794887,0.6579635739326477,0.5823869705200195,-0.0892719998955726,0.6859112977981567,0.6350085139274597,-0.0780471488833427,0.6805412173271179,0.665799081325531,-0.062826968729496,0.585817277431488,0.6513385772705078,-0.0709640607237815,0.645915687084198,0.6377183794975281,-0.0932692363858223,0.6669131517410278,0.6698130369186401,-0.0837440267205238,0.6617067456245422,0.6906241774559021,-0.0714543238282203,Pointing_Left
509151772433873_.pic.jpg,0.1628243923187255,0.6763176918029785,-2.872857862712408e-07,0.2996720969676971,0.6177524924278259,-0.0231616832315921,0.377252995967865,0.5499255061149597,-0.0402596816420555,0.438198983669281,0.4970712065696716,-0.0551523081958293,0.4975951015949249,0.470755785703659,-0.0679777860641479,0.2218915224075317,0.4566408991813659,-0.0404224917292594,0.2973527610301971,0.4735705256462097,-0.0582844503223896,0.3179008960723877,0.5099615454673767,-0.0807580947875976,0.3062516450881958,0.5308864712715149,-0.0981392040848732,0.1349179297685623,0.4747156202793121,-0.0398462079465389,0.221352070569992,0.4897666871547699,-0.0427585989236831,0.2405840754508972,0.5177890658378601,-0.0530698671936988,0.223413199186325,0.5388532876968384,-0.0713350847363472,0.0756564736366272,0.5086141228675842,-0.0387306436896324,0.1474631875753402,0.5127973556518555,-0.0432306565344333,0.1673487424850464,0.535969614982605,-0.0429257526993751,0.1552150398492813,0.5564310550689697,-0.0509848184883594,0.0331421345472335,0.541905403137207,-0.0395710133016109,0.0909319967031478,0.5481266975402832,-0.0420131236314773,0.1142310351133346,0.5686132311820984,-0.0329435467720031,0.1128133982419967,0.5867413878440857,-0.0296699274331331,Pointing_Right
IMG_9836.JPG,0.8637160658836365,0.5469380021095276,2.5283956262001084e-08,0.810565173625946,0.5350828766822815,-0.0368380770087242,0.763619601726532,0.5474650859832764,-0.0636536329984664,0.7721062898635864,0.5859804153442383,-0.0879440605640411,0.8057754039764404,0.6323180198669434,-0.1118208765983581,0.7566719651222229,0.7049533128738403,-0.0526477992534637,0.7467151284217834,0.8025336861610413,-0.0929481759667396,0.7492102384567261,0.8662516474723816,-0.1213175505399704,0.7549063563346863,0.9237719774246216,-0.1418026834726333,0.8049533367156982,0.714356005191803,-0.0553145371377468,0.8069676756858826,0.7618158459663391,-0.109201893210411,0.8188315033912659,0.6780067086219788,-0.1284918487071991,0.8204870223999023,0.6272623538970947,-0.1336505115032196,0.8502260446548462,0.7099537253379822,-0.0611515454947948,0.8629617094993591,0.7457805871963501,-0.1116671115159988,0.8652433753013611,0.6626529693603516,-0.1067762747406959,0.857388436794281,0.6112549304962158,-0.0937552079558372,0.8914265036582947,0.694219172000885,-0.0698303878307342,0.9041190147399902,0.7207338809967041,-0.1042080968618393,0.8996558785438538,0.6595488786697388,-0.0978062823414802,0.8857778310775757,0.6210001111030579,-0.0867658406496048,Pointing_Right
507961772433753_.pic.jpg,0.8805922269821167,0.7557656168937683,-5.697893925571407e-07,0.7801148891448975,0.6627758741378784,0.0269874017685651,0.6525965929031372,0.6241604089736938,0.0158126167953014,0.5381306409835815,0.6376140117645264,-0.0081141470000147,0.4601081013679504,0.6767241954803467,-0.0383311212062835,0.5632131099700928,0.5615108609199524,0.0065157450735569,0.395490825176239,0.5785397887229919,-0.0076437359675765,0.2948388755321502,0.588914692401886,-0.0265752654522657,0.2189665734767913,0.5877386927604675,-0.0485412441194057,0.5515146255493164,0.5903237462043762,-0.0294282101094722,0.4306281208992004,0.6966896057128906,-0.0383634902536869,0.4979208707809448,0.7291504144668579,-0.0445665046572685,0.5542700290679932,0.7142632007598877,-0.0568985044956207,0.557948112487793,0.6457129716873169,-0.0621603950858116,0.467224657535553,0.7563657164573669,-0.0621101893484592,0.5372823476791382,0.7738646268844604,-0.0558143965899944,0.5853807330131531,0.7465631365776062,-0.0646900534629821,0.5670013427734375,0.7093717455863953,-0.0957218557596206,0.5103307962417603,0.79593425989151,-0.109579287469387,0.571013867855072,0.808296263217926,-0.10561154037714,0.6162642240524292,0.7857005000114441,-0.1044994741678237,Pointing_Left
508011772433758_.pic_thumb.jpg,0.9061039686203004,0.5767484903335571,-4.809966185348458e-07,0.8160001039505005,0.525580883026123,0.0014593460364267,0.707359254360199,0.5128905177116394,-0.0258270446211099,0.6086922883987427,0.5465338230133057,-0.0618043914437294,0.5455601215362549,0.5924462080001831,-0.1026908010244369,0.6227975487709045,0.4164724051952362,-0.0215401425957679,0.4569272994995117,0.4418710470199585,-0.0494192913174629,0.3607390522956848,0.4512843787670135,-0.0755332857370376,0.2875139415264129,0.4486200213432312,-0.0996567904949188,0.6166200637817383,0.4329335987567901,-0.0468407161533832,0.506316602230072,0.5362088084220886,-0.0686751827597618,0.5731930732727051,0.569743812084198,-0.0777422934770584,0.6247787475585938,0.5605901479721069,-0.0882428810000419,0.6254410147666931,0.4755659997463226,-0.0712179020047187,0.5386182069778442,0.5846554636955261,-0.083736315369606,0.6076035499572754,0.6048417687416077,-0.077576145529747,0.6537260413169861,0.5860527157783508,-0.080569252371788,0.635080099105835,0.5286063551902771,-0.0981708690524101,0.5717080235481262,0.6084255576133728,-0.1144370511174202,0.6253169178962708,0.6248747110366821,-0.1070747300982475,0.6687062382698059,0.6110686659812927,-0.1008733212947845,Pointing_Left
IMG_9628.JPG,0.6824392080307007,0.8099928498268127,2.0587189908383155e-07,0.7139951586723328,0.7513456344604492,-0.0138136930763721,0.7274855375289917,0.6805710196495056,-0.0345625057816505,0.7309784889221191,0.6248040199279785,-0.0583606362342834,0.7063366770744324,0.6141906976699829,-0.0813590660691261,0.6579915285110474,0.6005004644393921,-0.0279811955988407,0.6576685905456543,0.5291391611099243,-0.056465420871973,0.660534143447876,0.4759874641895294,-0.0731472298502922,0.6565805673599243,0.4334886074066162,-0.0849493592977523,0.6237613558769226,0.6212090253829956,-0.0401273667812347,0.6748000383377075,0.5888648629188538,-0.077812947332859,0.6974157691001892,0.6521864533424377,-0.0811021327972412,0.6861504316329956,0.6766092777252197,-0.0761333629488945,0.6055057644844055,0.655930757522583,-0.0541415214538574,0.6603997349739075,0.6324617266654968,-0.0917598530650138,0.6832910180091858,0.6873492002487183,-0.0802466571331024,0.6680760979652405,0.7068099975585938,-0.0651547834277153,0.5953319072723389,0.6959144473075867,-0.0698081627488136,0.6484793424606323,0.6886059641838074,-0.09477149695158,0.667037308216095,0.7219184637069702,-0.0862968936562538,0.6516197323799133,0.736341118812561,-0.0754885524511337,Pointing_Left
IMG_9636.JPG,0.8035322427749634,0.7516608238220215,-2.0811310719182077e-07,0.7251746654510498,0.7379258871078491,-0.0074662580154836,0.6700347661972046,0.6947882175445557,-0.0174755807965993,0.628236711025238,0.6510169506072998,-0.0194225423038005,0.6092208623886108,0.6018776297569275,-0.0228080209344625,0.6948492527008057,0.5913954377174377,-0.0540695413947105,0.6835008859634399,0.491472065448761,-0.0612915493547916,0.6744836568832397,0.436389684677124,-0.0682485476136207,0.6699392795562744,0.3914992213249206,-0.0725515484809875,0.7366604208946228,0.5663536787033081,-0.03327452018857,0.7051541805267334,0.5303575992584229,-0.0030650536064058,0.6989461183547974,0.5711299180984497,0.0245008561760187,0.703152060508728,0.6020265817642212,0.0335174389183521,0.7731505632400513,0.5626201629638672,-0.0101006580516695,0.7375540137290955,0.5430975556373596,0.0211396124213933,0.7357165813446045,0.5825360417366028,0.0354420952498912,0.7427156567573547,0.6116036772727966,0.0332348309457302,0.8022724390029907,0.5616788268089294,0.0139764472842216,0.7721123099327087,0.5520809888839722,0.0396371930837631,0.7667208313941956,0.5853546857833862,0.0507437735795974,0.7704847455024719,0.6132974624633789,0.0519686378538608,Pointing_Left
IMG_9843.JPG,0.5623822212219238,0.6353632211685181,2.117899100539944e-07,0.5143845081329346,0.6085561513900757,-0.0226429030299186,0.4572019279003143,0.6199321746826172,-0.0394542962312698,0.4147776961326599,0.6470091342926025,-0.0573067143559455,0.4244014322757721,0.692029595375061,-0.0759766548871994,0.4335900843143463,0.7562131881713867,-0.0323194377124309,0.3949604630470276,0.8423400521278381,-0.0616049021482467,0.3725362122058868,0.897475004196167,-0.0821570828557014,0.3584221005439758,0.946395754814148,-0.0973002314567565,0.4644311964511871,0.7779245972633362,-0.0401655286550521,0.4213974177837372,0.8189922571182251,-0.0820677205920219,0.4355060458183288,0.7514609098434448,-0.0981189757585525,0.4510630071163177,0.7028119564056396,-0.1013036295771598,0.5010331869125366,0.7877791523933411,-0.0499581731855869,0.4694474041461944,0.817792534828186,-0.0932771861553192,0.4785757660865783,0.7434041500091553,-0.0949767902493476,0.4900751709938049,0.6924036145210266,-0.0864002406597137,0.5418007969856262,0.7913364171981812,-0.0613824427127838,0.517781674861908,0.8067929744720459,-0.0942592620849609,0.520072877407074,0.7491946816444397,-0.0944565832614898,0.5289455652236938,0.7046859860420227,-0.088252954185009,Pointing_Right
IMG_9632.JPG,0.6796025633811951,0.8228182792663574,-4.76891898415488e-07,0.6471224427223206,0.7368126511573792,0.0221171639859676,0.6510973572731018,0.6583528518676758,0.0282285492867231,0.6838594675064087,0.6024802327156067,0.0343569293618202,0.714299201965332,0.5799873471260071,0.0391808673739433,0.6650204658508301,0.6111453771591187,-0.0223696138709783,0.6833285689353943,0.5084790587425232,-0.0343028604984283,0.6954184770584106,0.4461667537689209,-0.0412908159196376,0.7067856788635254,0.4008227586746216,-0.0451924353837966,0.7053633332252502,0.6336870193481445,-0.0275967717170715,0.7427482604980469,0.5712188482284546,-0.0187913049012422,0.7330651879310608,0.6006311774253845,-0.0031181636732071,0.7211798429489136,0.626270055770874,0.0034448460210114,0.740296483039856,0.6649543046951294,-0.028883246704936,0.7683202624320984,0.610605001449585,-0.0189049076288938,0.7560164332389832,0.6359571814537048,-0.0046131694689393,0.7440722584724426,0.6599980592727661,7.504688255721703e-05,0.770200252532959,0.6958871483802795,-0.0271586049348115,0.7858050465583801,0.6506123542785645,-0.0152097847312688,0.7737077474594116,0.6706483364105225,-0.0003153157013002,0.7619209289550781,0.6922571659088135,0.0075676320120692,Pointing_Left
IMG_9838.JPG,0.7762722969055176,0.5202668309211731,1.0945633732717397e-07,0.7395291924476624,0.4997265934944153,-0.0304646976292133,0.6979137063026428,0.5057370662689209,-0.0526509061455726,0.6896248459815979,0.5348750352859497,-0.0731909051537513,0.7144402861595154,0.5595841407775879,-0.0933865383267402,0.6836817264556885,0.63205885887146,-0.0429465062916278,0.6779332160949707,0.7094662189483643,-0.0783075466752052,0.6774851083755493,0.7591710686683655,-0.1009518355131149,0.6785654425621033,0.8058639168739319,-0.1167734637856483,0.7228127121925354,0.6500915288925171,-0.047143705189228,0.7197759747505188,0.675844132900238,-0.0934907346963882,0.7316817045211792,0.6049498915672302,-0.1067788749933242,0.7343258261680603,0.5670958757400513,-0.1078181937336921,0.761085033416748,0.6505094766616821,-0.0545106455683708,0.7678256630897522,0.6554635763168335,-0.0987904220819473,0.7713757753372192,0.5863345861434937,-0.0941406488418579,0.7678875923156738,0.5504539608955383,-0.081850990653038,0.7986679673194885,0.6391823291778564,-0.0646101534366607,0.8043738603591919,0.6345251798629761,-0.0950446054339408,0.8026806116104126,0.5821986198425293,-0.0911614969372749,0.79458087682724,0.5550946593284607,-0.0823840647935867,Pointing_Right
