filename,hand_label,score,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
IMG_9795.JPG,Right,0.9823392033576965,0.7949923872947693,0.5679212212562561,-4.757099532071152e-07,0.7264935374259949,0.619057297706604,0.007683970034122467,0.6678926348686218,0.6468073129653931,-6.515748827951029e-05,0.6189293265342712,0.6749056577682495,-0.010381609201431274,0.5942155122756958,0.7239206433296204,-0.01987384632229805,0.6090275645256042,0.5710347294807434,-0.011649238876998425,0.5923950672149658,0.523169755935669,-0.003808734007179737,0.6220576167106628,0.5248285531997681,0.005757580976933241,0.6436176896095276,0.5409490466117859,0.010155255906283855,0.6225227117538452,0.5124677419662476,-0.02090364694595337,0.6090630292892456,0.4790423810482025,-0.004183412063866854,0.6350642442703247,0.4869377017021179,0.004245240241289139,0.654816746711731,0.5036265850067139,0.0024772314354777336,0.6481996774673462,0.4625381529331207,-0.027015836909413338,0.6285126209259033,0.4427644610404968,-0.009662183932960033,0.6540066003799438,0.45269250869750977,-0.00048152226372621953,0.6753859519958496,0.4720422923564911,-0.0029307797085493803,0.6783218383789062,0.4225389063358307,-0.03296482935547829,0.6586867570877075,0.4119144380092621,-0.017346899956464767,0.6763092279434204,0.42557981610298157,-0.0039550368674099445,0.6930649280548096,0.44353169202804565,0.001490123220719397
IMG_9781.JPG,Right,0.9996048808097839,0.7884753942489624,0.6989287734031677,3.3324022297165357e-07,0.7339074015617371,0.6911490559577942,-0.015357312746345997,0.6879022121429443,0.6858498454093933,-0.04096587374806404,0.6605222225189209,0.6729697585105896,-0.0664282888174057,0.6457399129867554,0.6589442491531372,-0.09274393320083618,0.6941697597503662,0.7764649391174316,-0.06549300253391266,0.6723916530609131,0.7966589331626892,-0.10615933686494827,0.6524909138679504,0.8264632225036621,-0.132129967212677,0.6425189971923828,0.8554426431655884,-0.14823618531227112,0.724351167678833,0.7899869680404663,-0.07521678507328033,0.6839589476585388,0.6834203004837036,-0.11652909219264984,0.692130446434021,0.6417258381843567,-0.12188073992729187,0.7065417170524597,0.632392406463623,-0.12065678834915161,0.7593119144439697,0.7709982991218567,-0.08509311079978943,0.7209799885749817,0.6543101072311401,-0.12188374251127243,0.7226855754852295,0.6276149749755859,-0.11353656649589539,0.7313951253890991,0.6337840557098389,-0.1022772416472435,0.7913466691970825,0.7369628548622131,-0.09607260674238205,0.7568292021751404,0.6551132798194885,-0.11976374685764313,0.7457336187362671,0.6282963156700134,-0.11150777339935303,0.7432543039321899,0.6241729259490967,-0.1019560694694519
IMG_9756.JPG,Right,0.9764187335968018,0.9826451539993286,0.5999419689178467,-5.653843118125224e-07,0.9148781895637512,0.7027021646499634,-0.029136937111616135,0.8462070226669312,0.7794318795204163,-0.05632167309522629,0.8052905201911926,0.8539268970489502,-0.07860694080591202,0.8049033284187317,0.9340927600860596,-0.09879174083471298,0.7916772365570068,0.6045629978179932,-0.05993685871362686,0.71915203332901,0.683269739151001,-0.06190653517842293,0.7532329559326172,0.7099865674972534,-0.056690413504838943,0.7835234999656677,0.7048218250274658,-0.054840896278619766,0.7914977073669434,0.5285341143608093,-0.04841889813542366,0.7223554849624634,0.6243482828140259,-0.04883035272359848,0.7496187090873718,0.6558710336685181,-0.04231031611561775,0.7779465913772583,0.6503192782402039,-0.04298729449510574,0.8009540438652039,0.4813128411769867,-0.03409761190414429,0.7339206337928772,0.5688125491142273,-0.030144348740577698,0.7544429898262024,0.6012473106384277,-0.022441279143095016,0.783484935760498,0.6052852869033813,-0.022888779640197754,0.8120033144950867,0.45546579360961914,-0.022086549550294876,0.764413595199585,0.5177962779998779,-0.018174761906266212,0.7774981260299683,0.5494669079780579,-0.010097834281623363,0.7963303327560425,0.5571715235710144,-0.005911771208047867
508721772433827_.pic.jpg,Left,0.9297493100166321,0.3253781795501709,0.9467524886131287,-4.478820585518406e-07,0.5600835084915161,0.8450646996498108,0.01566656306385994,0.6789162158966064,0.7240137457847595,0.023927994072437286,0.7589107155799866,0.6279066205024719,0.03377463296055794,0.8306248784065247,0.5957261919975281,0.04643471539020538,0.4946390390396118,0.5630233883857727,-0.016481660306453705,0.5697662234306335,0.5620641112327576,0.007704793941229582,0.5828709602355957,0.626272439956665,0.017363298684358597,0.5658012628555298,0.6678799390792847,0.018419353291392326,0.34945955872535706,0.5769966840744019,-0.02239459939301014,0.44313064217567444,0.5862367153167725,0.029745955020189285,0.46326255798339844,0.639670193195343,0.044274576008319855,0.4446714222431183,0.6772828102111816,0.030120758339762688,0.23553094267845154,0.6233251094818115,-0.020080329850316048,0.31656187772750854,0.6201432943344116,0.02093079499900341,0.34588325023651123,0.6667541265487671,0.03519633784890175,0.33200228214263916,0.7085684537887573,0.022984564304351807,0.1472136676311493,0.6750404834747314,-0.015140857547521591,0.2096790075302124,0.6604851484298706,0.015694227069616318,0.246418297290802,0.6976903080940247,0.042698998004198074,0.24611860513687134,0.7358440160751343,0.05279285088181496
509131772433870_.pic.jpg,Left,0.8742899298667908,0.28878992795944214,0.7198832035064697,-2.977083681798831e-07,0.4265221953392029,0.670477569103241,-0.019636940211057663,0.5110569000244141,0.6084886193275452,-0.0353720597922802,0.5744006037712097,0.5605300068855286,-0.048485174775123596,0.632999062538147,0.5356752872467041,-0.05982361361384392,0.36625340580940247,0.49988695979118347,-0.044984184205532074,0.4360012412071228,0.5160069465637207,-0.056423865258693695,0.4543110728263855,0.5579992532730103,-0.0716191977262497,0.44225966930389404,0.5822018384933472,-0.08451461046934128,0.28141507506370544,0.5120351910591125,-0.045058924704790115,0.35631927847862244,0.5310748219490051,-0.042202822864055634,0.3727754056453705,0.5633902549743652,-0.04838959127664566,0.3562683165073395,0.5846320986747742,-0.06429754197597504,0.21992333233356476,0.5428072810173035,-0.04347888380289078,0.2835696339607239,0.5534865260124207,-0.044743090867996216,0.3048444390296936,0.5800352692604065,-0.044991057366132736,0.29482847452163696,0.6008563041687012,-0.05417737364768982,0.17347243428230286,0.5755020380020142,-0.04305267333984375,0.22281421720981598,0.5842981338500977,-0.04450877010822296,0.24877026677131653,0.6067965030670166,-0.03642311692237854,0.2511858642101288,0.6255428791046143,-0.033905185759067535
509331772433897_.pic_thumb.jpg,Left,0.9437335133552551,0.4565849304199219,0.796682596206665,-4.402349986776244e-07,0.6303281188011169,0.7393158078193665,-0.011179639026522636,0.7367565035820007,0.6539658308029175,-0.02389160543680191,0.8134595155715942,0.5836023092269897,-0.03390474244952202,0.8934575915336609,0.5657384395599365,-0.04124802350997925,0.5785574316978455,0.5092830657958984,-0.039916250854730606,0.6541064977645874,0.5240351557731628,-0.05241789296269417,0.6603124737739563,0.5844678282737732,-0.07029365003108978,0.6323289275169373,0.6223219037055969,-0.08448728173971176,0.470950722694397,0.513118326663971,-0.04206298664212227,0.5621736645698547,0.5370450019836426,-0.034402914345264435,0.5712185502052307,0.584928035736084,-0.04103350639343262,0.5428550243377686,0.6164456605911255,-0.05862438306212425,0.39034199714660645,0.5423654317855835,-0.04094550758600235,0.4716663360595703,0.5592496991157532,-0.036388106644153595,0.48529288172721863,0.5969753861427307,-0.03358650952577591,0.46453386545181274,0.6253676414489746,-0.042647551745176315,0.3297030031681061,0.5771327018737793,-0.039924997836351395,0.39258044958114624,0.585829496383667,-0.03856799751520157,0.4088899791240692,0.619368314743042,-0.025463493540883064,0.3987509608268738,0.6458327174186707,-0.01853328011929989
508831772433838_.pic.jpg,Left,0.9188493490219116,0.3849445879459381,0.8234132528305054,-4.562436686228466e-07,0.546442985534668,0.732772707939148,-0.003748771734535694,0.6314393281936646,0.634767472743988,-0.013805768452584743,0.6859190464019775,0.555423378944397,-0.023001432418823242,0.759243369102478,0.5277455449104309,-0.03038252331316471,0.4475577771663666,0.520652174949646,-0.0438685417175293,0.5082123279571533,0.5196157693862915,-0.05402788519859314,0.5248503684997559,0.5743662118911743,-0.06436605751514435,0.5120022892951965,0.6147222518920898,-0.072725810110569,0.33189016580581665,0.5355105400085449,-0.04893871396780014,0.41280344128608704,0.5410298109054565,-0.03581336885690689,0.4319694936275482,0.5868080854415894,-0.032013412564992905,0.4202970266342163,0.6214596033096313,-0.0438319556415081,0.2468303143978119,0.5727458000183105,-0.04975966736674309,0.3212382197380066,0.5752056837081909,-0.040522944182157516,0.34156501293182373,0.61493980884552,-0.02938830479979515,0.33101725578308105,0.6487507820129395,-0.03458127751946449,0.18121331930160522,0.6144911646842957,-0.050645433366298676,0.24708762764930725,0.6183925271034241,-0.043848637491464615,0.27421119809150696,0.6536152362823486,-0.025458889082074165,0.2735879123210907,0.682533860206604,-0.016139551997184753
509091772433865_.pic.jpg,Left,0.9778319001197815,0.1243850439786911,0.7248519062995911,2.8202768476148776e-07,0.2785303592681885,0.6663995981216431,-0.056347012519836426,0.3638896942138672,0.5846158862113953,-0.0721520185470581,0.4337072968482971,0.5212889909744263,-0.07489678263664246,0.5074896812438965,0.4889572858810425,-0.07043960690498352,0.17720088362693787,0.4887283742427826,-0.03391169756650925,0.2973896265029907,0.4993845224380493,-0.03789064288139343,0.34066158533096313,0.5454715490341187,-0.04823560267686844,0.3471597135066986,0.5749203562736511,-0.05564839392900467,0.10629667341709137,0.49560776352882385,-0.00244102138094604,0.23740217089653015,0.519654393196106,0.004028738476336002,0.28289827704429626,0.5619422197341919,-0.007238378282636404,0.2870478928089142,0.5924028158187866,-0.023692725226283073,0.06655748188495636,0.5235564708709717,0.02601703442633152,0.18264862895011902,0.5412929058074951,0.026971783488988876,0.22775356471538544,0.5748098492622375,0.015141507610678673,0.2331610769033432,0.6058109402656555,0.0020724008791148663,0.044003069400787354,0.551480233669281,0.05080632492899895,0.1325424462556839,0.5594750046730042,0.04744543507695198,0.1699037402868271,0.5829256176948547,0.04291700944304466,0.1792728304862976,0.6071729063987732,0.03935708850622177
508721772433827_.pic_thumb.jpg,Left,0.9506967663764954,0.3518029451370239,0.9540435075759888,-5.758816428169666e-07,0.560320258140564,0.8395790457725525,0.013969944790005684,0.6676150560379028,0.7205994129180908,0.01315092109143734,0.7444844245910645,0.6307779550552368,0.008734095841646194,0.8402180671691895,0.604015588760376,0.006263809744268656,0.47357603907585144,0.5689173936843872,-0.009615370072424412,0.5250155329704285,0.552681565284729,-0.010748878121376038,0.54222571849823,0.6189415454864502,-0.02434702031314373,0.5322746634483337,0.6670916080474854,-0.03685805946588516,0.3272653818130493,0.585599958896637,-0.024333739653229713,0.3990613520145416,0.576428234577179,-0.0012154962169006467,0.42029303312301636,0.6299684047698975,-0.0004827260272577405,0.40413162112236023,0.6739987134933472,-0.017042148858308792,0.21613377332687378,0.6315444707870483,-0.03400561958551407,0.28148919343948364,0.6123391389846802,-0.015429233200848103,0.30802080035209656,0.6561693549156189,-0.0031095256563276052,0.30079978704452515,0.7009372115135193,-0.009617825038731098,0.12983861565589905,0.6845322251319885,-0.04228523373603821,0.18271997570991516,0.6582654118537903,-0.02767300419509411,0.216020405292511,0.6956800222396851,-2.281842171214521e-05,0.2197328507900238,0.7357476949691772,0.01581624336540699
IMG_9839.JPG,Right,0.9980608224868774,0.7347497344017029,0.5179110169410706,5.8780987188811196e-08,0.6801577210426331,0.4975631833076477,-0.012067616917192936,0.6309735774993896,0.5053447484970093,-0.024510206654667854,0.6106510758399963,0.5242684483528137,-0.03933597356081009,0.6386201977729797,0.5481395125389099,-0.05430101603269577,0.6147871017456055,0.6194732785224915,-0.027019839733839035,0.5998474359512329,0.7005363702774048,-0.05488241836428642,0.5955190658569336,0.7488545775413513,-0.07709992676973343,0.5953354239463806,0.7983481884002686,-0.09341355413198471,0.6504189372062683,0.6407322883605957,-0.03710712492465973,0.6376636028289795,0.6657421588897705,-0.07081387937068939,0.6477883458137512,0.5958788990974426,-0.08494853228330612,0.6601850986480713,0.555824875831604,-0.0907609611749649,0.6879482269287109,0.6440563201904297,-0.04830944165587425,0.6841835975646973,0.6550676226615906,-0.07771511375904083,0.6884109377861023,0.5859193801879883,-0.07781164348125458,0.6932342648506165,0.5479642152786255,-0.07311735302209854,0.7227023839950562,0.6363115906715393,-0.061355121433734894,0.7242401242256165,0.6320057511329651,-0.07992606610059738,0.7208994030952454,0.5836047530174255,-0.07901748269796371,0.7170197367668152,0.5527991056442261,-0.07599925249814987
